fpr	tpr	threshold
0.00575853852264	0.184210526316	0.468749999868
0.00575853852264	0.197368421053	0.466666667
0.00579825258141	0.197368421053	0.4642857145
0.00583796664019	0.197368421053	0.463425925618
0.00591739475774	0.197368421053	0.462222222111
0.00595710881652	0.197368421053	0.462184874101
0.00595710881652	0.203947368421	0.462
0.00607625099285	0.203947368421	0.461538460984
0.00611596505163	0.203947368421	0.461180124263
0.00615567911041	0.203947368421	0.460227272784
0.00619539316918	0.203947368421	0.460055555568
0.00623510722796	0.203947368421	0.459863945622
0.00627482128674	0.203947368421	0.458333333563
0.00631453534551	0.203947368421	0.456216577533
0.00635424940429	0.203947368421	0.455844156009
0.00639396346307	0.203947368421	0.454545454159
0.00643367752184	0.203947368421	0.453612200033
0.00647339158062	0.203947368421	0.452678571638
0.0065131056394	0.203947368421	0.451871657496
0.00655281969817	0.210526315789	0.450216450041
0.0066719618745	0.210526315789	0.449999999764
0.00671167593328	0.210526315789	0.449166666758
0.00675138999206	0.210526315789	0.448615384416
0.00679110405083	0.210526315789	0.448179271725
0.00683081810961	0.210526315789	0.448106060522
0.00683081810961	0.217105263158	0.448000000064
0.00687053216839	0.217105263158	0.447443181488
0.00691024622716	0.217105263158	0.447337277549
0.00691024622716	0.223684210526	0.44642857125
0.00691024622716	0.230263157895	0.445054944679
0.00694996028594	0.230263157895	0.444444444108
0.00698967434472	0.230263157895	0.443076922763
0.00698967434472	0.236842105263	0.44243697524
0.00702938840349	0.236842105263	0.442176870537
0.00706910246227	0.236842105263	0.441471571925
0.00710881652105	0.236842105263	0.441102756636
0.0071882446386	0.236842105263	0.43999999969
0.00722795869738	0.236842105263	0.43984962421
0.00726767275616	0.236842105263	0.438148147857
0.00738681493249	0.236842105263	0.437499999625
0.00742652899126	0.236842105263	0.437246963721
0.00750595710882	0.236842105263	0.436974789845
0.00754567116759	0.236842105263	0.435555555711
0.00762509928515	0.236842105263	0.435164835182
0.00766481334392	0.236842105263	0.434571428772
0.0077045274027	0.236842105263	0.4333333335
0.00774424146148	0.236842105263	0.43228070144
0.00778395552025	0.236842105263	0.432172869171
0.00782366957903	0.236842105263	0.432142857264
0.00794281175536	0.236842105263	0.432
0.00798252581414	0.236842105263	0.431372549424
0.00806195393169	0.236842105263	0.430769230174
0.00806195393169	0.243421052632	0.428571429
0.00806195393169	0.25	0.4260504199
0.00810166799047	0.25	0.425545893316
0.00814138204925	0.25	0.423812708784
0.00818109610802	0.25	0.423733129689
0.00826052422558	0.263157894737	0.419999999663
0.00833995234313	0.263157894737	0.419580419338
0.00837966640191	0.263157894737	0.418685121138
0.00841938046068	0.263157894737	0.41785714295
0.00841938046068	0.269736842105	0.417439703038
0.00845909451946	0.269736842105	0.417013574661
0.00853852263701	0.269736842105	0.416666666351
0.0087370929309	0.276315789474	0.4159999999
0.00877680698967	0.276315789474	0.415584415262
0.008895949166	0.282894736842	0.4153846152
0.00893566322478	0.282894736842	0.415224913593
0.00893566322478	0.289473684211	0.414492753567
0.00901509134234	0.289473684211	0.413703943097
0.00901509134234	0.296052631579	0.413675213619
0.00905480540111	0.296052631579	0.41357421875
0.00909451945989	0.296052631579	0.413379470092
0.00921366163622	0.296052631579	0.412499999812
0.009253375695	0.296052631579	0.410819949156
0.00929308975377	0.296052631579	0.409663865653
0.00937251787133	0.296052631579	0.408333333625
0.0094122319301	0.296052631579	0.407239819002
0.00949166004766	0.296052631579	0.406249999695
0.00953137410643	0.296052631579	0.405600000312
0.00957108816521	0.296052631579	0.405429864687
0.00961080222399	0.296052631579	0.405194805012
0.00965051628276	0.296052631579	0.404444444502
0.00969023034154	0.296052631579	0.403726708436
0.00980937251787	0.296052631579	0.403361345118
0.00984908657665	0.296052631579	0.402930402897
0.00988880063542	0.296052631579	0.402797202467
0.0099285146942	0.296052631579	0.402187500186
0.00996822875298	0.296052631579	0.401041666523
0.0102859412232	0.296052631579	0.399999999697
0.0103653693407	0.296052631579	0.397959183448
0.0104050833995	0.296052631579	0.397727272972
0.0104447974583	0.296052631579	0.397058823527
0.0104845115171	0.296052631579	0.395959595637
0.0105242255759	0.296052631579	0.395456789681
0.0105639396346	0.296052631579	0.394480519529
0.0106036536934	0.296052631579	0.394333333193
0.0106433677522	0.296052631579	0.393939394052
0.010683081811	0.296052631579	0.39375
0.0107227958697	0.296052631579	0.393439153381
0.0107625099285	0.296052631579	0.392857142988
0.0108022239873	0.296052631579	0.392838874901
0.0108419380461	0.296052631579	0.391836734453
0.0109610802224	0.296052631579	0.391741071516
0.0110007942812	0.296052631579	0.391686086566
0.0110007942812	0.302631578947	0.39097744418
0.0111199364575	0.302631578947	0.39
0.0111993645751	0.309210526316	0.389610389308
0.0112390786338	0.309210526316	0.388540031257
0.0112787926926	0.309210526316	0.388422035645
0.0113185067514	0.309210526316	0.388010203987
0.0113582208102	0.309210526316	0.386904761899
0.0113979348689	0.309210526316	0.386813186588
0.0114376489277	0.309210526316	0.386287625056
0.0115170770453	0.309210526316	0.386029411535
0.0115567911041	0.309210526316	0.38585507266
0.0116759332804	0.309210526316	0.385714285425
0.0117553613979	0.309210526316	0.385185185042
0.0117950754567	0.309210526316	0.385026737923
0.0118745035743	0.309210526316	0.384999999687
0.011914217633	0.309210526316	0.384628851689
0.0119539316918	0.309210526316	0.383662714074
0.0119936457506	0.309210526316	0.38321995482
0.0120730738681	0.309210526316	0.38303571444
0.0121127879269	0.309210526316	0.382812499781
0.0122319301033	0.309210526316	0.381111111247
0.012271644162	0.309210526316	0.380952380915
0.0123113582208	0.309210526316	0.379870130007
0.0123510722796	0.309210526316	0.379634206759
0.0124702144559	0.309210526316	0.379166666938
0.0125099285147	0.309210526316	0.378306877867
0.0125496425735	0.309210526316	0.378010166432
0.0125893566322	0.309210526316	0.377632534846
0.012629070691	0.309210526316	0.376584953356
0.0126687847498	0.309210526316	0.376071428655
0.0127084988086	0.309210526316	0.375759109143
0.0127482128674	0.309210526316	0.375555556142
0.0128276409849	0.315789473684	0.374999999719
0.0128673550437	0.315789473684	0.374523809526
0.0130262112788	0.315789473684	0.37384615368
0.0130659253376	0.315789473684	0.373333333712
0.0131453534551	0.315789473684	0.373086734949
0.0131850675139	0.315789473684	0.37278106543
0.0132247815727	0.315789473684	0.37249163858
0.0132644956315	0.315789473684	0.372333549308
0.0133042096902	0.315789473684	0.371900826279
0.0133836378078	0.315789473684	0.37142857115
0.0134233518666	0.315789473684	0.371385507063
0.0134630659253	0.315789473684	0.371212121186
0.0135027799841	0.315789473684	0.370247933534
0.0135424940429	0.315789473684	0.369318181741
0.0135822081017	0.315789473684	0.3692307692
0.0136219221604	0.315789473684	0.368849206494
0.0136616362192	0.315789473684	0.36854700797
0.013701350278	0.315789473684	0.368438002986
0.0137410643368	0.315789473684	0.36810457475
0.0138204924543	0.315789473684	0.367500000131
0.0138602065131	0.315789473684	0.367391304356
0.0138999205719	0.315789473684	0.367346939282
0.0139793486894	0.315789473684	0.3666666665
0.0140190627482	0.315789473684	0.366541353139
0.0141382049245	0.315789473684	0.365625
0.0141779189833	0.315789473684	0.364912280405
0.0142176330421	0.315789473684	0.364372469903
0.0142970611597	0.315789473684	0.36399999987
0.0143367752184	0.315789473684	0.3636363636
0.014416203336	0.315789473684	0.36346153815
0.0144559173948	0.315789473684	0.362637362511
0.0144559173948	0.322368421053	0.362142857363
0.0144956314535	0.322368421053	0.361990950283
0.0145353455123	0.322368421053	0.361722487781
0.0145750595711	0.322368421053	0.361607142863
0.0146147736299	0.322368421053	0.361321671796
0.0146942017474	0.322368421053	0.361111110865
0.0147339158062	0.322368421053	0.360787172079
0.014773629865	0.322368421053	0.358163265412
0.0148133439237	0.322368421053	0.357671957704
0.0148530579825	0.322368421053	0.357633437852
0.0148927720413	0.322368421053	0.357499999935
0.0149324861001	0.322368421053	0.357185989975
0.0149722001589	0.322368421053	0.356862745361
0.0150119142176	0.322368421053	0.356689342366
0.0150516282764	0.322368421053	0.356421858766
0.015131056394	0.322368421053	0.356363636211
0.0151707704527	0.322368421053	0.355676020513
0.0152104845115	0.322368421053	0.354545454684
0.0152501985703	0.322368421053	0.354095238098
0.0152899126291	0.322368421053	0.353741496797
0.0153693407466	0.322368421053	0.353464051869
0.0154090548054	0.322368421053	0.3529411764
0.0154487688642	0.322368421053	0.352916666506
0.015488482923	0.322368421053	0.352796052585
0.015488482923	0.328947368421	0.352564102676
0.0155281969817	0.328947368421	0.351674641104
0.0155679110405	0.328947368421	0.351562499859
0.0156076250993	0.328947368421	0.350286989817
0.0156870532168	0.328947368421	0.349999999875
0.0157664813344	0.328947368421	0.349206348908
0.0158459094519	0.328947368421	0.348214285926
0.0158856235107	0.328947368421	0.348011363602
0.0159253375695	0.328947368421	0.347424684307
0.0159650516283	0.328947368421	0.34687052102
0.0161239078634	0.328947368421	0.34666666645
0.0163224781573	0.328947368421	0.346153846
0.016362192216	0.328947368421	0.34495608217
0.0164019062748	0.328947368421	0.34438775492
0.0164416203336	0.328947368421	0.343859649154
0.0164813343924	0.328947368421	0.342938311812
0.0166401906275	0.328947368421	0.3428571426
0.0166799046863	0.335526315789	0.342657342168
0.016719618745	0.335526315789	0.342222222311
0.0167593328038	0.335526315789	0.3421052635
0.0169579030977	0.335526315789	0.341249999878
0.0170373312153	0.335526315789	0.340909090619
0.017077045274	0.335526315789	0.340476190066
0.0171167593328	0.335526315789	0.34013605415
0.0171564733916	0.335526315789	0.339508928647
0.0172756155679	0.335526315789	0.33939393937
0.0173153296267	0.335526315789	0.339130434955
0.0173947577442	0.335526315789	0.33884711842
0.017434471803	0.335526315789	0.338461538798
0.0174741858618	0.335526315789	0.33800000013
0.0175536139793	0.335526315789	0.337499999747
0.0175933280381	0.335526315789	0.337233560341
0.0176330420969	0.335526315789	0.336775362169
0.0177124702145	0.335526315789	0.336734693824
0.0177521842732	0.335526315789	0.336343817663
0.017791898332	0.335526315789	0.336134453464
0.0179507545671	0.342105263158	0.33599999988
0.0179904686259	0.342105263158	0.335403726892
0.0180301826847	0.342105263158	0.335123523527
0.0180698967434	0.342105263158	0.334285714395
0.0181890389198	0.342105263158	0.33409090888
0.0182287529786	0.342105263158	0.333897681029
0.0182684670373	0.342105263158	0.333552631535
0.0184670373312	0.348684210526	0.333333332964
0.0185464654488	0.355263157895	0.332307691884
0.0185861795075	0.355263157895	0.332179930498
0.0186258935663	0.355263157895	0.33169230775
0.0186656076251	0.355263157895	0.331594202646
0.0187053216839	0.355263157895	0.330940170523
0.0187450357427	0.355263157895	0.330000000328
0.0187847498014	0.355263157895	0.329670329557
0.018864177919	0.355263157895	0.329411764568
0.0189038919778	0.355263157895	0.329331342095
0.0189038919778	0.361842105263	0.328735631984
0.0189436060365	0.361842105263	0.32866479928
0.0189833200953	0.361842105263	0.328421052493
0.0190230341541	0.361842105263	0.327599999883
0.0190627482129	0.368421052632	0.3272727276
0.0191024622716	0.368421052632	0.326689353351
0.0191421763304	0.368421052632	0.326666666713
0.0191818903892	0.368421052632	0.326530611869
0.0192613185068	0.368421052632	0.326492753375
0.0193407466243	0.368421052632	0.325928571626
0.0194996028594	0.375	0.324999999756
0.0195393169182	0.375	0.324637681084
0.019579030977	0.375	0.324420677411
0.0196187450357	0.375	0.324263038421
0.0196584590945	0.375	0.324129651764
0.0196981731533	0.375	0.32368502948
0.0197378872121	0.375	0.323555555478
0.0197776012708	0.375	0.32334183708
0.0198173153296	0.381578947368	0.323076923164
0.0198967434472	0.381578947368	0.322420634692
0.019936457506	0.381578947368	0.322409933386
0.0199761715647	0.381578947368	0.321769733732
0.0200555996823	0.381578947368	0.321428571257
0.0200953137411	0.381578947368	0.320833333563
0.0201350277998	0.381578947368	0.320699708203
0.0201747418586	0.381578947368	0.320210526421
0.0203733121525	0.381578947368	0.319999999646
0.0204130262113	0.381578947368	0.319813519393
0.0204527402701	0.381578947368	0.319736842159
0.0204924543288	0.381578947368	0.319429590266
0.0205321683876	0.381578947368	0.319298245782
0.0205718824464	0.381578947368	0.319196428332
0.0206115965052	0.381578947368	0.318552036512
0.0207307386815	0.381578947368	0.318367346804
0.0207704527403	0.381578947368	0.318181818
0.020810166799	0.381578947368	0.317896389127
0.0208498808578	0.381578947368	0.317777777612
0.0209293089754	0.381578947368	0.31759398452
0.0209690230342	0.381578947368	0.317307692022
0.0210087370929	0.381578947368	0.316875000122
0.0210484511517	0.381578947368	0.315897435615
0.0210881652105	0.381578947368	0.315789473758
0.0211278792693	0.381578947368	0.315151515399
0.021167593328	0.381578947368	0.313725490208
0.0212073073868	0.381578947368	0.313600000112
0.0212470214456	0.381578947368	0.312781954973
0.0212867355044	0.381578947368	0.312511382552
0.0214455917395	0.381578947368	0.3125
0.0214853057983	0.381578947368	0.312103174437
0.0215647339158	0.381578947368	0.311999999958
0.0216044479746	0.381578947368	0.311688311396
0.0216441620334	0.381578947368	0.311538461341
0.0216838760921	0.381578947368	0.311366213104
0.0220015885624	0.381578947368	0.311111111098
0.0220413026211	0.381578947368	0.31083202549
0.0220810166799	0.381578947368	0.3107959863
0.0221207307387	0.381578947368	0.310737628303
0.0221207307387	0.388157894737	0.310344827401
0.0221604447975	0.388157894737	0.309781512579
0.0222001588562	0.388157894737	0.309768356475
0.022239872915	0.388157894737	0.309450549162
0.0223590150913	0.388157894737	0.309374999859
0.0223987291501	0.388157894737	0.309281046227
0.0224384432089	0.388157894737	0.309030100045
0.0224781572677	0.388157894737	0.308771929993
0.022597299444	0.388157894737	0.308571428622
0.0226370135028	0.388157894737	0.308452792663
0.0226767275616	0.388157894737	0.308391608078
0.0227164416203	0.388157894737	0.30812324923
0.0227561556791	0.388157894737	0.307944606202
0.0228355837967	0.388157894737	0.307894736784
0.0229150119142	0.394736842105	0.307692307413
0.022954725973	0.394736842105	0.307200000154
0.0229944400318	0.394736842105	0.306997084542
0.0230341540905	0.394736842105	0.306249999628
0.0230738681493	0.394736842105	0.306220095522
0.0231135822081	0.394736842105	0.306122448628
0.0231930103257	0.394736842105	0.305882352782
0.0232327243844	0.394736842105	0.305555555569
0.0232724384432	0.394736842105	0.3046875
0.023312152502	0.394736842105	0.304615384425
0.0233518665608	0.394736842105	0.304347825951
0.0233915806195	0.394736842105	0.303750000067
0.0235504368546	0.394736842105	0.303333333105
0.023669579031	0.394736842105	0.303030302882
0.0237092930898	0.401315789474	0.302884615125
0.0237490071485	0.401315789474	0.302294196805
0.0237887212073	0.401315789474	0.302197801795
0.0239475774424	0.401315789474	0.301785714175
0.0239872915012	0.401315789474	0.301714285644
0.02402700556	0.401315789474	0.301640625
0.0241461477363	0.401315789474	0.301538461512
0.0241858617951	0.401315789474	0.300925925984
0.0242255758539	0.401315789474	0.300144299943
0.0245035742653	0.401315789474	0.299999999812
0.0245432883241	0.401315789474	0.299465240079
0.0245830023828	0.401315789474	0.299076922944
0.0246227164416	0.401315789474	0.298913043516
0.0246227164416	0.407894736842	0.298642534452
0.0246624305004	0.407894736842	0.29822485213
0.0247021445592	0.407894736842	0.298136645901
0.0248212867355	0.407894736842	0.297916666531
0.0248610007943	0.407894736842	0.297818181763
0.0248610007943	0.414473684211	0.2976190475
0.0249007148531	0.414473684211	0.297154731415
0.0249404289118	0.414473684211	0.297142857138
0.0249801429706	0.414473684211	0.296846010853
0.0250198570294	0.414473684211	0.296703296951
0.0250595710882	0.414473684211	0.296470588176
0.0250992851469	0.414473684211	0.296296296279
0.0251389992057	0.414473684211	0.296153845983
0.0251787132645	0.414473684211	0.296066252753
0.0252184273233	0.414473684211	0.296052631563
0.025258141382	0.414473684211	0.295017482465
0.0252978554408	0.414473684211	0.294784580376
0.0253772835584	0.414473684211	0.294642857025
0.0254169976172	0.414473684211	0.294553376661
0.0254567116759	0.414473684211	0.294545454624
0.0254964257347	0.414473684211	0.29387755067
0.0255361397935	0.414473684211	0.293647059065
0.0255758538523	0.414473684211	0.293353705131
0.025615567911	0.414473684211	0.29333333315
0.0256552819698	0.414473684211	0.293040293045
0.0256949960286	0.414473684211	0.292899408206
0.0257347100874	0.414473684211	0.292640692779
0.0258141382049	0.414473684211	0.29249999987
0.0258935663225	0.414473684211	0.291666666447
0.0259332803813	0.414473684211	0.291653103927
0.0260127084988	0.414473684211	0.2916
0.0260524225576	0.414473684211	0.291405023738
0.0260921366164	0.414473684211	0.290909090945
0.0262112787927	0.427631578947	0.290769230848
0.0262509928515	0.427631578947	0.290300751803
0.0263701350278	0.427631578947	0.289285714221
0.0264495631454	0.427631578947	0.2888888888
0.0264892772041	0.427631578947	0.288865546229
0.0265289912629	0.427631578947	0.288770053423
0.0265687053217	0.427631578947	0.288749999769
0.0266084193805	0.427631578947	0.288629737379
0.026687847498	0.427631578947	0.288461538129
0.0267275615568	0.427631578947	0.288115246397
0.0267672756156	0.427631578947	0.288000000144
0.0268069896743	0.427631578947	0.28758169947
0.0268467037331	0.427631578947	0.287414966395
0.0268864177919	0.427631578947	0.287381642384
0.0269261318507	0.427631578947	0.287189542799
0.0269658459095	0.434210526316	0.287179487143
0.0270055599682	0.434210526316	0.286530612162
0.027045274027	0.434210526316	0.286327230949
0.0270849880858	0.434210526316	0.286067708443
0.0274821286736	0.440789473684	0.285714285286
0.0275615567911	0.440789473684	0.28557692295
0.0276012708499	0.440789473684	0.28532608716
0.0276409849087	0.440789473684	0.285204991059
0.0276806989674	0.440789473684	0.284963767948
0.0277204130262	0.440789473684	0.284835164772
0.027760127085	0.440789473684	0.284705882431
0.0278395552025	0.440789473684	0.284374999837
0.0278792692613	0.440789473684	0.284090909375
0.0279189833201	0.440789473684	0.284057970712
0.0279984114376	0.440789473684	0.283730158577
0.0280778395552	0.440789473684	0.28363636353
0.028117553614	0.440789473684	0.283216783166
0.0281572676728	0.440789473684	0.282692307769
0.0281969817315	0.440789473684	0.282051282089
0.0282366957903	0.440789473684	0.281832297857
0.0282764098491	0.440789473684	0.281385281712
0.0283558379666	0.440789473684	0.281249999953
0.0283955520254	0.440789473684	0.280612244739
0.0289118347895	0.447368421053	0.279999999725
0.0289118347895	0.453947368421	0.279904306174
0.0289912629071	0.453947368421	0.279365079126
0.0290309769658	0.453947368421	0.278925619709
0.0290706910246	0.453947368421	0.278637770847
0.029189833201	0.453947368421	0.278571428502
0.0292295472597	0.453947368421	0.278074866019
0.0292692613185	0.453947368421	0.278055555244
0.0293089753773	0.453947368421	0.27793974701
0.0293486894361	0.453947368421	0.277894736717
0.0294281175536	0.453947368421	0.277777777808
0.0294678316124	0.453947368421	0.277333333472
0.0295472597299	0.453947368421	0.277171716783
0.0297458300238	0.453947368421	0.2769230768
0.0297855440826	0.453947368421	0.276315789597
0.0298252581414	0.453947368421	0.276227678633
0.0299046862589	0.453947368421	0.275862069
0.0300238284353	0.453947368421	0.275510204097
0.030063542494	0.453947368421	0.27547826071
0.0301032565528	0.453947368421	0.27519039646
0.0301429706116	0.453947368421	0.275133689737
0.0301826846704	0.453947368421	0.27501909842
0.0302223987292	0.453947368421	0.2750000001
0.0302621127879	0.453947368421	0.274593195094
0.0303018268467	0.453947368421	0.274509804063
0.0303018268467	0.460526315789	0.274463937264
0.0304606830818	0.460526315789	0.274285714005
0.0305003971406	0.460526315789	0.27421875
0.0305401111994	0.460526315789	0.274125874142
0.0305798252581	0.460526315789	0.273913043384
0.0306195393169	0.460526315789	0.2734375
0.0306195393169	0.467105263158	0.273372781089
0.0306989674345	0.467105263158	0.27310924367
0.0308181096108	0.467105263158	0.272727272429
0.0308578236696	0.467105263158	0.27259615392
0.0309372517871	0.467105263158	0.272380952158
0.0310166799047	0.467105263158	0.272222222553
0.0310563939635	0.467105263158	0.272010869373
0.0310961080222	0.467105263158	0.271978021948
0.031135822081	0.467105263158	0.27149321263
0.0312152501986	0.467105263158	0.271384615361
0.0313343923749	0.467105263158	0.270833333188
0.0314535345512	0.467105263158	0.270769230551
0.03149324861	0.467105263158	0.270267806192
0.0315329626688	0.467105263158	0.270129870403
0.0316123907863	0.467105263158	0.269999999964
0.0316521048451	0.467105263158	0.269629630061
0.0316918189039	0.467105263158	0.269387754998
0.0317712470214	0.467105263158	0.269230769401
0.031850675139	0.467105263158	0.26890756299
0.0318903891978	0.467105263158	0.26886363621
0.0319301032566	0.467105263158	0.268799999785
0.0319698173153	0.467105263158	0.268253968085
0.0320095313741	0.467105263158	0.268190476026
0.0320889594917	0.467105263158	0.268125
0.0321286735504	0.473684210526	0.267857143125
0.0321683876092	0.473684210526	0.267428571591
0.0322875297855	0.473684210526	0.267040149346
0.0326052422558	0.473684210526	0.266666666371
0.0326449563145	0.473684210526	0.266459627559
0.0326846703733	0.473684210526	0.266304347707
0.0327243844321	0.473684210526	0.266064140103
0.0327640984909	0.473684210526	0.26541666642
0.0328038125496	0.473684210526	0.265275362102
0.0328832406672	0.473684210526	0.265178571487
0.032922954726	0.473684210526	0.265151515337
0.0329626687847	0.473684210526	0.265024038117
0.0330023828435	0.473684210526	0.265010351654
0.0330818109611	0.473684210526	0.264814814892
0.0331612390786	0.473684210526	0.2647058823
0.0332009531374	0.473684210526	0.264335664067
0.0332406671962	0.473684210526	0.264215686655
0.033280381255	0.473684210526	0.264126983865
0.0334392374901	0.473684210526	0.264062499919
0.0334789515488	0.473684210526	0.263671875059
0.0335186656076	0.473684210526	0.263529412046
0.0335583796664	0.473684210526	0.263213050043
0.0335980937252	0.473684210526	0.26303137621
0.0336775218427	0.473684210526	0.262779397301
0.0339158061954	0.473684210526	0.2625
